test_id,adult_females,adult_males,juveniles,pups,subadult_males
633,59.0,9.0,71.0,16.0,8.0
634,15.0,5.0,11.0,8.0,5.0
635,51.0,9.0,18.0,17.0,5.0
636,24.0,6.0,12.0,14.0,7.0
637,25.0,9.0,12.0,17.0,8.0
638,17.0,6.0,13.0,6.0,6.0
639,14.0,4.0,8.0,5.0,4.0
640,24.0,7.0,15.0,10.0,8.0
641,12.0,5.0,9.0,7.0,5.0
642,13.0,5.0,10.0,5.0,4.0
643,20.0,5.0,27.0,6.0,5.0
644,12.0,5.0,9.0,5.0,5.0
645,22.0,8.0,14.0,13.0,6.0
646,11.0,5.0,9.0,5.0,8.0
647,16.0,5.0,12.0,7.0,5.0
648,34.0,5.0,10.0,5.0,5.0
649,24.0,7.0,15.0,6.0,9.0
650,20.0,7.0,11.0,8.0,5.0
651,33.0,6.0,12.0,15.0,7.0
652,22.0,6.0,11.0,7.0,5.0
653,19.0,5.0,18.0,6.0,4.0
654,14.0,5.0,10.0,6.0,4.0
655,18.0,5.0,21.0,10.0,5.0
656,25.0,7.0,10.0,13.0,5.0
657,11.0,5.0,8.0,6.0,5.0
658,35.0,8.0,13.0,14.0,4.0
659,14.0,4.0,9.0,6.0,5.0
660,13.0,5.0,11.0,6.0,5.0
661,23.0,5.0,11.0,6.0,5.0
662,14.0,5.0,9.0,5.0,5.0
663,32.0,8.0,15.0,15.0,5.0
664,13.0,5.0,9.0,6.0,5.0
665,13.0,4.0,10.0,6.0,4.0
666,13.0,4.0,9.0,5.0,4.0
667,24.0,6.0,13.0,9.0,5.0
668,13.0,5.0,11.0,5.0,5.0
669,23.0,6.0,28.0,6.0,5.0
670,13.0,5.0,9.0,8.0,5.0
671,18.0,6.0,13.0,5.0,5.0
672,27.0,10.0,10.0,40.0,5.0
673,42.0,12.0,11.0,33.0,7.0
674,27.0,10.0,11.0,29.0,6.0
675,27.0,7.0,15.0,18.0,6.0
676,38.0,6.0,12.0,17.0,8.0
677,17.0,5.0,8.0,14.0,7.0
678,21.0,6.0,19.0,6.0,7.0
679,16.0,6.0,8.0,9.0,5.0
680,15.0,5.0,11.0,7.0,6.0
681,18.0,5.0,13.0,6.0,5.0
682,13.0,4.0,9.0,5.0,5.0
683,19.0,6.0,10.0,17.0,5.0
684,14.0,5.0,8.0,9.0,5.0
685,13.0,5.0,8.0,7.0,5.0
686,14.0,4.0,8.0,5.0,5.0
687,82.0,10.0,13.0,51.0,7.0
688,15.0,5.0,10.0,14.0,8.0
689,17.0,5.0,14.0,5.0,5.0
690,13.0,4.0,9.0,5.0,5.0
691,13.0,4.0,10.0,5.0,4.0
692,35.0,8.0,12.0,23.0,9.0
693,13.0,5.0,9.0,8.0,5.0
694,16.0,6.0,12.0,13.0,5.0
695,13.0,7.0,8.0,7.0,5.0
696,13.0,4.0,10.0,5.0,4.0
697,56.0,7.0,13.0,27.0,6.0
698,56.0,13.0,13.0,33.0,7.0
699,13.0,5.0,9.0,7.0,6.0
700,15.0,6.0,10.0,9.0,5.0
701,20.0,5.0,14.0,6.0,5.0
702,22.0,6.0,11.0,9.0,6.0
703,41.0,8.0,31.0,12.0,11.0
704,33.0,7.0,61.0,12.0,5.0
705,12.0,5.0,7.0,5.0,5.0
706,12.0,5.0,9.0,5.0,5.0
707,14.0,5.0,8.0,6.0,4.0
708,37.0,10.0,30.0,16.0,7.0
709,28.0,8.0,11.0,14.0,5.0
710,26.0,8.0,25.0,11.0,6.0
711,24.0,9.0,12.0,27.0,7.0
712,19.0,5.0,16.0,7.0,5.0
713,46.0,11.0,11.0,36.0,6.0
714,37.0,8.0,19.0,16.0,5.0
715,13.0,5.0,8.0,5.0,5.0
716,13.0,5.0,9.0,11.0,5.0
717,13.0,4.0,10.0,5.0,5.0
718,14.0,5.0,14.0,6.0,8.0
719,43.0,8.0,18.0,14.0,7.0
720,51.0,13.0,13.0,35.0,8.0
721,12.0,5.0,13.0,5.0,5.0
722,13.0,5.0,9.0,5.0,5.0
723,12.0,5.0,9.0,5.0,5.0
724,13.0,4.0,9.0,5.0,5.0
725,47.0,7.0,35.0,13.0,10.0
726,14.0,4.0,10.0,5.0,4.0
727,14.0,5.0,12.0,6.0,9.0
728,22.0,6.0,18.0,9.0,5.0
729,15.0,5.0,9.0,9.0,6.0
730,12.0,5.0,8.0,6.0,4.0
731,26.0,7.0,12.0,13.0,6.0
732,11.0,5.0,9.0,6.0,6.0
733,17.0,6.0,13.0,12.0,6.0
734,19.0,5.0,13.0,10.0,7.0
735,34.0,13.0,18.0,16.0,7.0
736,13.0,5.0,11.0,5.0,5.0
737,15.0,5.0,12.0,5.0,5.0
738,18.0,5.0,22.0,12.0,7.0
739,15.0,5.0,10.0,7.0,5.0
740,13.0,5.0,14.0,7.0,5.0
741,20.0,5.0,19.0,14.0,7.0
742,14.0,5.0,8.0,7.0,5.0
743,12.0,5.0,8.0,5.0,4.0
744,36.0,8.0,12.0,13.0,6.0
745,28.0,6.0,13.0,7.0,5.0
746,14.0,5.0,11.0,8.0,6.0
747,19.0,6.0,14.0,18.0,10.0
748,12.0,5.0,9.0,5.0,4.0
749,39.0,8.0,18.0,14.0,6.0
750,14.0,5.0,11.0,5.0,4.0
751,37.0,10.0,11.0,30.0,6.0
752,12.0,5.0,8.0,5.0,4.0
753,14.0,5.0,8.0,6.0,5.0
754,13.0,5.0,9.0,6.0,5.0
755,39.0,6.0,13.0,17.0,6.0
756,13.0,5.0,9.0,6.0,8.0
757,16.0,5.0,17.0,5.0,5.0
758,43.0,7.0,9.0,22.0,5.0
759,13.0,4.0,10.0,5.0,5.0
760,20.0,6.0,11.0,11.0,5.0
761,38.0,10.0,12.0,30.0,8.0
762,14.0,5.0,9.0,5.0,8.0
763,24.0,6.0,14.0,8.0,5.0
764,12.0,5.0,9.0,6.0,5.0
765,13.0,4.0,9.0,5.0,8.0
766,40.0,11.0,13.0,19.0,7.0
767,12.0,5.0,8.0,5.0,4.0
768,23.0,6.0,12.0,9.0,5.0
769,12.0,5.0,9.0,5.0,5.0
770,17.0,8.0,11.0,13.0,6.0
771,14.0,5.0,10.0,5.0,7.0
772,13.0,4.0,9.0,8.0,4.0
773,30.0,6.0,10.0,8.0,5.0
774,43.0,11.0,101.0,26.0,7.0
775,13.0,4.0,8.0,5.0,4.0
776,13.0,5.0,9.0,5.0,5.0
777,21.0,5.0,14.0,8.0,6.0
778,13.0,5.0,9.0,7.0,6.0
779,14.0,5.0,8.0,9.0,4.0
780,14.0,5.0,12.0,5.0,5.0
781,43.0,11.0,12.0,21.0,9.0
782,18.0,6.0,31.0,8.0,7.0
783,24.0,9.0,11.0,25.0,5.0
784,13.0,5.0,10.0,5.0,5.0
785,13.0,4.0,10.0,5.0,4.0
786,32.0,8.0,12.0,22.0,6.0
787,12.0,5.0,10.0,8.0,6.0
788,24.0,7.0,12.0,8.0,8.0
789,14.0,5.0,9.0,5.0,5.0
790,21.0,6.0,9.0,12.0,4.0
791,13.0,5.0,10.0,5.0,5.0
792,17.0,5.0,19.0,6.0,5.0
793,13.0,5.0,8.0,6.0,4.0
794,14.0,5.0,11.0,6.0,5.0
795,15.0,4.0,10.0,5.0,4.0
796,19.0,5.0,14.0,5.0,6.0
797,19.0,6.0,13.0,10.0,6.0
798,13.0,5.0,9.0,6.0,5.0
799,31.0,11.0,14.0,22.0,7.0
800,25.0,7.0,20.0,8.0,7.0
801,13.0,5.0,9.0,5.0,4.0
802,36.0,6.0,28.0,15.0,6.0
803,13.0,4.0,10.0,5.0,6.0
804,13.0,4.0,11.0,5.0,4.0
805,16.0,5.0,13.0,6.0,6.0
806,22.0,7.0,14.0,8.0,7.0
807,38.0,10.0,35.0,11.0,6.0
808,13.0,5.0,10.0,5.0,5.0
809,11.0,5.0,9.0,5.0,5.0
810,50.0,10.0,11.0,23.0,5.0
811,13.0,4.0,10.0,5.0,4.0
812,13.0,4.0,10.0,5.0,4.0
813,24.0,5.0,10.0,7.0,5.0
814,16.0,7.0,10.0,10.0,6.0
815,15.0,5.0,11.0,5.0,4.0
816,14.0,5.0,11.0,6.0,5.0
817,13.0,4.0,10.0,5.0,4.0
818,21.0,7.0,11.0,12.0,5.0
819,31.0,6.0,21.0,9.0,6.0
820,13.0,5.0,10.0,5.0,5.0
821,23.0,7.0,32.0,8.0,6.0
822,42.0,11.0,13.0,26.0,7.0
823,14.0,5.0,12.0,6.0,5.0
824,14.0,5.0,13.0,5.0,5.0
825,14.0,5.0,11.0,5.0,5.0
826,13.0,4.0,12.0,5.0,5.0
827,72.0,13.0,19.0,61.0,10.0
828,16.0,6.0,9.0,12.0,5.0
829,14.0,6.0,10.0,13.0,5.0
830,16.0,5.0,24.0,6.0,5.0
831,18.0,5.0,10.0,10.0,6.0
832,13.0,5.0,9.0,6.0,5.0
833,50.0,7.0,27.0,13.0,12.0
834,20.0,6.0,14.0,6.0,4.0
835,16.0,5.0,12.0,6.0,5.0
836,15.0,5.0,11.0,5.0,6.0
837,36.0,13.0,19.0,18.0,7.0
838,21.0,5.0,10.0,10.0,4.0
839,11.0,5.0,9.0,5.0,5.0
840,12.0,5.0,9.0,6.0,6.0
841,27.0,9.0,12.0,26.0,7.0
842,13.0,4.0,13.0,5.0,6.0
843,14.0,4.0,11.0,5.0,5.0
844,14.0,4.0,13.0,5.0,7.0
845,14.0,4.0,11.0,7.0,4.0
846,13.0,4.0,9.0,5.0,6.0
847,18.0,5.0,17.0,5.0,4.0
848,15.0,5.0,8.0,9.0,4.0
849,39.0,12.0,10.0,32.0,5.0
850,18.0,6.0,22.0,11.0,7.0
851,14.0,5.0,11.0,13.0,6.0
852,15.0,5.0,9.0,6.0,6.0
853,23.0,11.0,9.0,20.0,6.0
854,35.0,9.0,13.0,24.0,7.0
855,11.0,5.0,8.0,6.0,4.0
856,38.0,6.0,15.0,8.0,5.0
857,13.0,4.0,9.0,6.0,4.0
858,14.0,4.0,11.0,5.0,5.0
859,13.0,4.0,10.0,5.0,5.0
860,61.0,13.0,15.0,68.0,9.0
861,18.0,4.0,9.0,5.0,4.0
862,21.0,6.0,9.0,6.0,6.0
863,12.0,5.0,9.0,9.0,5.0
864,13.0,5.0,8.0,5.0,5.0
865,14.0,5.0,8.0,8.0,5.0
866,21.0,5.0,11.0,11.0,5.0
867,14.0,5.0,13.0,6.0,5.0
868,13.0,5.0,9.0,9.0,4.0
869,12.0,5.0,9.0,5.0,5.0
870,47.0,6.0,17.0,24.0,9.0
871,23.0,5.0,12.0,6.0,5.0
872,14.0,4.0,10.0,5.0,4.0
873,38.0,10.0,14.0,27.0,7.0
874,13.0,5.0,10.0,5.0,5.0
875,15.0,5.0,8.0,11.0,5.0
876,15.0,4.0,17.0,5.0,8.0
877,25.0,7.0,9.0,17.0,5.0
878,17.0,6.0,12.0,7.0,5.0
879,17.0,6.0,8.0,12.0,5.0
880,17.0,6.0,10.0,8.0,5.0
881,13.0,5.0,12.0,6.0,5.0
882,22.0,7.0,10.0,25.0,6.0
883,12.0,5.0,9.0,7.0,4.0
884,21.0,6.0,14.0,9.0,4.0
885,13.0,5.0,10.0,5.0,5.0
886,73.0,11.0,26.0,21.0,12.0
887,27.0,7.0,11.0,13.0,6.0
888,21.0,5.0,11.0,7.0,8.0
889,30.0,8.0,10.0,17.0,5.0
890,17.0,5.0,8.0,8.0,5.0
891,38.0,7.0,14.0,24.0,6.0
892,13.0,5.0,10.0,5.0,4.0
893,14.0,5.0,9.0,6.0,5.0
894,13.0,4.0,10.0,5.0,5.0
895,13.0,4.0,12.0,5.0,5.0
896,14.0,4.0,8.0,7.0,5.0
897,14.0,5.0,8.0,8.0,5.0
898,13.0,5.0,9.0,5.0,5.0
899,18.0,5.0,10.0,9.0,5.0
900,13.0,4.0,9.0,5.0,5.0
901,33.0,8.0,12.0,12.0,7.0
902,14.0,5.0,8.0,7.0,4.0
903,35.0,7.0,15.0,38.0,8.0
904,15.0,6.0,10.0,12.0,6.0
905,13.0,5.0,10.0,5.0,4.0
906,18.0,6.0,11.0,13.0,6.0
907,13.0,5.0,8.0,5.0,5.0
908,23.0,6.0,8.0,9.0,6.0
909,13.0,5.0,9.0,5.0,4.0
910,13.0,5.0,9.0,6.0,4.0
911,27.0,6.0,11.0,11.0,6.0
912,14.0,5.0,10.0,6.0,5.0
913,22.0,8.0,11.0,7.0,6.0
914,44.0,8.0,20.0,16.0,9.0
915,11.0,5.0,8.0,5.0,5.0
916,24.0,7.0,14.0,8.0,6.0
917,11.0,5.0,9.0,6.0,4.0
918,13.0,4.0,9.0,5.0,5.0
919,16.0,6.0,8.0,10.0,5.0
920,12.0,6.0,9.0,5.0,5.0
921,14.0,5.0,18.0,6.0,5.0
922,13.0,5.0,8.0,6.0,10.0
923,87.0,15.0,22.0,57.0,8.0
924,21.0,7.0,19.0,16.0,7.0
925,16.0,5.0,10.0,6.0,4.0
926,26.0,6.0,11.0,14.0,6.0
927,13.0,4.0,9.0,5.0,5.0
928,14.0,6.0,9.0,6.0,6.0
929,13.0,4.0,8.0,5.0,4.0
930,22.0,6.0,10.0,13.0,5.0
931,17.0,5.0,12.0,5.0,5.0
932,15.0,5.0,9.0,9.0,5.0
933,60.0,9.0,71.0,14.0,8.0
934,13.0,4.0,10.0,5.0,5.0
935,12.0,4.0,10.0,5.0,5.0
936,15.0,4.0,12.0,6.0,5.0
937,15.0,5.0,8.0,11.0,5.0
938,13.0,4.0,10.0,5.0,5.0
939,12.0,5.0,10.0,5.0,7.0
940,14.0,5.0,8.0,8.0,5.0
941,30.0,7.0,12.0,20.0,8.0
942,40.0,7.0,30.0,30.0,8.0
943,12.0,5.0,8.0,5.0,4.0
944,14.0,5.0,10.0,6.0,7.0
945,22.0,6.0,12.0,15.0,6.0
946,14.0,4.0,15.0,5.0,5.0
947,17.0,6.0,15.0,14.0,5.0
948,42.0,9.0,45.0,15.0,12.0
949,12.0,5.0,9.0,6.0,5.0
950,12.0,5.0,8.0,6.0,8.0
951,17.0,7.0,8.0,9.0,5.0
952,41.0,7.0,12.0,15.0,6.0
953,13.0,4.0,8.0,5.0,4.0
954,13.0,5.0,9.0,5.0,6.0
955,13.0,5.0,9.0,6.0,7.0
956,13.0,4.0,10.0,5.0,6.0
957,14.0,5.0,10.0,5.0,4.0
958,60.0,9.0,69.0,23.0,9.0
959,16.0,5.0,15.0,9.0,9.0
960,12.0,5.0,8.0,5.0,5.0
961,30.0,8.0,26.0,12.0,8.0
962,13.0,5.0,9.0,5.0,8.0
963,22.0,8.0,11.0,15.0,8.0
964,14.0,5.0,9.0,6.0,4.0
965,16.0,5.0,9.0,6.0,4.0
966,22.0,8.0,10.0,19.0,5.0
967,16.0,5.0,9.0,9.0,4.0
968,15.0,5.0,8.0,7.0,5.0
969,20.0,6.0,8.0,10.0,5.0
970,13.0,5.0,10.0,10.0,5.0
971,13.0,4.0,9.0,5.0,4.0
972,23.0,5.0,13.0,7.0,5.0
973,17.0,5.0,10.0,8.0,5.0
974,12.0,5.0,9.0,5.0,6.0
975,15.0,5.0,12.0,5.0,5.0
976,27.0,7.0,15.0,13.0,9.0
977,15.0,5.0,8.0,6.0,4.0
978,14.0,5.0,11.0,6.0,5.0
979,14.0,4.0,15.0,5.0,7.0
980,13.0,5.0,9.0,10.0,5.0
981,16.0,6.0,14.0,14.0,5.0
982,37.0,7.0,33.0,15.0,7.0
983,19.0,5.0,12.0,9.0,5.0
984,17.0,6.0,14.0,20.0,6.0
985,13.0,4.0,10.0,5.0,4.0
986,20.0,5.0,11.0,7.0,5.0
987,58.0,9.0,64.0,28.0,7.0
988,14.0,5.0,11.0,6.0,7.0
989,16.0,7.0,10.0,17.0,5.0
990,38.0,10.0,23.0,18.0,7.0
991,25.0,7.0,11.0,11.0,5.0
992,14.0,5.0,11.0,7.0,6.0
993,13.0,4.0,11.0,5.0,6.0
994,15.0,5.0,11.0,16.0,6.0
995,13.0,4.0,10.0,5.0,5.0
996,51.0,9.0,25.0,42.0,9.0
997,13.0,4.0,8.0,5.0,4.0
998,15.0,5.0,11.0,7.0,5.0
999,12.0,5.0,12.0,5.0,5.0
1000,49.0,10.0,13.0,30.0,6.0
1001,15.0,5.0,14.0,8.0,5.0
1002,24.0,8.0,14.0,8.0,6.0
1003,12.0,5.0,10.0,7.0,6.0
1004,21.0,5.0,14.0,8.0,6.0
1005,12.0,5.0,11.0,5.0,5.0
1006,13.0,4.0,10.0,5.0,7.0
1007,13.0,5.0,9.0,5.0,4.0
1008,13.0,6.0,10.0,8.0,5.0
1009,16.0,4.0,17.0,5.0,5.0
1010,28.0,10.0,78.0,16.0,7.0
1011,42.0,8.0,17.0,23.0,11.0
1012,57.0,8.0,11.0,36.0,7.0
1013,42.0,10.0,11.0,21.0,7.0
1014,23.0,6.0,12.0,9.0,5.0
1015,14.0,4.0,10.0,5.0,4.0
1016,13.0,4.0,10.0,5.0,5.0
1017,16.0,7.0,11.0,10.0,5.0
1018,13.0,4.0,13.0,5.0,5.0
1019,12.0,5.0,9.0,6.0,5.0
1020,14.0,5.0,13.0,6.0,4.0
1021,13.0,4.0,9.0,5.0,4.0
1022,20.0,5.0,10.0,9.0,5.0
1023,29.0,6.0,10.0,19.0,6.0
1024,14.0,5.0,11.0,5.0,5.0
1025,38.0,12.0,11.0,28.0,5.0
1026,22.0,6.0,30.0,8.0,8.0
1027,22.0,5.0,14.0,17.0,6.0
1028,37.0,7.0,33.0,15.0,6.0
1029,15.0,5.0,14.0,6.0,5.0
1030,15.0,5.0,14.0,5.0,6.0
1031,14.0,5.0,10.0,7.0,4.0
1032,18.0,7.0,9.0,14.0,5.0
1033,12.0,5.0,9.0,6.0,7.0
1034,15.0,5.0,13.0,6.0,8.0
1035,12.0,4.0,9.0,6.0,5.0
1036,36.0,7.0,15.0,16.0,8.0
1037,12.0,5.0,12.0,5.0,4.0
1038,16.0,6.0,9.0,11.0,5.0
1039,12.0,5.0,8.0,6.0,5.0
1040,13.0,5.0,9.0,8.0,5.0
1041,14.0,5.0,13.0,5.0,6.0
1042,18.0,5.0,14.0,6.0,5.0
1043,24.0,9.0,12.0,18.0,5.0
1044,12.0,5.0,7.0,5.0,4.0
1045,12.0,5.0,11.0,6.0,5.0
1046,22.0,7.0,10.0,17.0,6.0
1047,59.0,15.0,107.0,42.0,9.0
1048,33.0,5.0,10.0,11.0,5.0
1049,15.0,6.0,7.0,10.0,4.0
1050,24.0,7.0,34.0,11.0,9.0
1051,14.0,5.0,9.0,9.0,5.0
1052,37.0,10.0,14.0,19.0,6.0
1053,18.0,5.0,12.0,11.0,6.0
1054,13.0,5.0,9.0,5.0,5.0
1055,13.0,5.0,9.0,7.0,5.0
1056,16.0,6.0,12.0,5.0,5.0
1057,13.0,5.0,14.0,7.0,7.0
1058,24.0,6.0,12.0,8.0,5.0
1059,17.0,5.0,15.0,5.0,4.0
1060,57.0,9.0,31.0,40.0,8.0
1061,26.0,6.0,19.0,8.0,6.0
1062,27.0,7.0,12.0,12.0,6.0
1063,12.0,5.0,10.0,7.0,5.0
1064,15.0,5.0,8.0,6.0,5.0
1065,12.0,5.0,9.0,9.0,6.0
1066,15.0,5.0,10.0,13.0,6.0
1067,15.0,6.0,9.0,12.0,5.0
1068,14.0,5.0,9.0,11.0,4.0
1069,20.0,7.0,9.0,9.0,5.0
1070,19.0,5.0,18.0,6.0,4.0
1071,18.0,6.0,9.0,13.0,7.0
1072,13.0,4.0,17.0,5.0,6.0
1073,20.0,6.0,10.0,11.0,4.0
1074,18.0,5.0,12.0,14.0,8.0
1075,23.0,6.0,10.0,11.0,6.0
1076,12.0,5.0,7.0,5.0,5.0
1077,21.0,5.0,10.0,6.0,5.0
1078,17.0,6.0,8.0,12.0,5.0
1079,35.0,8.0,19.0,18.0,7.0
1080,16.0,6.0,11.0,12.0,7.0
1081,19.0,5.0,12.0,5.0,7.0
1082,37.0,9.0,19.0,16.0,6.0
1083,13.0,6.0,10.0,8.0,5.0
1084,24.0,5.0,11.0,12.0,7.0
1085,17.0,5.0,13.0,9.0,7.0
1086,14.0,4.0,10.0,7.0,7.0
1087,19.0,6.0,11.0,8.0,6.0
1088,18.0,5.0,10.0,7.0,10.0
1089,28.0,9.0,13.0,25.0,6.0
1090,36.0,9.0,13.0,21.0,6.0
1091,23.0,6.0,12.0,6.0,5.0
1092,19.0,5.0,17.0,6.0,6.0
1093,12.0,5.0,9.0,8.0,5.0
1094,19.0,5.0,12.0,8.0,6.0
1095,12.0,5.0,8.0,6.0,5.0
1096,16.0,5.0,13.0,7.0,5.0
1097,15.0,5.0,9.0,10.0,5.0
1098,12.0,5.0,10.0,5.0,6.0
1099,30.0,8.0,12.0,12.0,7.0
1100,13.0,5.0,8.0,6.0,7.0
1101,28.0,7.0,10.0,13.0,5.0
1102,19.0,6.0,13.0,5.0,5.0
1103,14.0,5.0,10.0,7.0,5.0
1104,14.0,5.0,15.0,11.0,7.0
1105,24.0,5.0,12.0,6.0,4.0
1106,13.0,5.0,10.0,6.0,5.0
1107,47.0,7.0,63.0,21.0,7.0
1108,29.0,6.0,28.0,6.0,5.0
1109,13.0,5.0,9.0,5.0,4.0
1110,43.0,9.0,22.0,53.0,9.0
1111,14.0,4.0,12.0,5.0,4.0
1112,14.0,4.0,11.0,5.0,5.0
1113,13.0,6.0,9.0,12.0,5.0
1114,18.0,5.0,22.0,6.0,5.0
1115,12.0,5.0,8.0,5.0,5.0
1116,14.0,5.0,8.0,5.0,5.0
1117,12.0,5.0,7.0,8.0,5.0
1118,28.0,6.0,14.0,12.0,8.0
1119,18.0,5.0,12.0,6.0,8.0
1120,22.0,7.0,12.0,14.0,5.0
1121,19.0,5.0,14.0,6.0,5.0
1122,54.0,8.0,59.0,17.0,8.0
1123,13.0,4.0,11.0,5.0,4.0
1124,12.0,5.0,9.0,5.0,5.0
1125,13.0,5.0,12.0,9.0,5.0
1126,29.0,6.0,10.0,19.0,5.0
1127,31.0,6.0,10.0,17.0,6.0
1128,13.0,4.0,9.0,5.0,5.0
1129,13.0,4.0,10.0,5.0,7.0
1130,21.0,6.0,15.0,6.0,5.0
1131,12.0,5.0,8.0,6.0,5.0
1132,19.0,5.0,10.0,10.0,5.0
1133,30.0,5.0,21.0,12.0,6.0
1134,36.0,9.0,64.0,16.0,7.0
1135,14.0,4.0,11.0,5.0,4.0
1136,23.0,6.0,15.0,17.0,5.0
1137,12.0,5.0,9.0,5.0,6.0
1138,20.0,6.0,8.0,15.0,4.0
1139,64.0,5.0,33.0,10.0,5.0
1140,27.0,5.0,11.0,10.0,6.0
1141,40.0,9.0,27.0,16.0,7.0
1142,14.0,4.0,9.0,5.0,4.0
1143,13.0,5.0,10.0,5.0,5.0
1144,24.0,5.0,27.0,16.0,11.0
1145,21.0,7.0,18.0,21.0,6.0
1146,27.0,6.0,16.0,14.0,8.0
1147,50.0,9.0,23.0,35.0,8.0
1148,12.0,5.0,9.0,5.0,6.0
1149,13.0,4.0,9.0,6.0,7.0
1150,15.0,5.0,13.0,5.0,6.0
1151,16.0,6.0,8.0,8.0,5.0
1152,54.0,13.0,23.0,43.0,7.0
1153,13.0,5.0,10.0,7.0,5.0
1154,13.0,5.0,14.0,6.0,5.0
1155,12.0,4.0,11.0,5.0,4.0
1156,13.0,5.0,10.0,6.0,8.0
1157,13.0,4.0,10.0,5.0,5.0
1158,13.0,5.0,9.0,5.0,6.0
1159,13.0,5.0,8.0,7.0,5.0
1160,13.0,5.0,11.0,5.0,5.0
1161,22.0,6.0,18.0,8.0,8.0
1162,37.0,7.0,14.0,10.0,5.0
1163,13.0,5.0,8.0,5.0,4.0
1164,25.0,5.0,17.0,6.0,5.0
1165,24.0,6.0,12.0,17.0,8.0
1166,14.0,5.0,8.0,5.0,5.0
1167,14.0,5.0,8.0,7.0,5.0
1168,13.0,4.0,10.0,5.0,6.0
1169,13.0,5.0,11.0,6.0,5.0
1170,16.0,6.0,11.0,7.0,6.0
1171,22.0,5.0,13.0,9.0,5.0
1172,13.0,5.0,9.0,6.0,5.0
1173,27.0,9.0,16.0,25.0,8.0
1174,18.0,6.0,9.0,13.0,7.0
1175,13.0,5.0,10.0,7.0,5.0
1176,20.0,7.0,10.0,13.0,5.0
1177,14.0,4.0,15.0,5.0,4.0
1178,59.0,12.0,11.0,26.0,5.0
1179,14.0,4.0,9.0,6.0,4.0
1180,37.0,7.0,14.0,11.0,7.0
1181,13.0,4.0,10.0,5.0,5.0
1182,21.0,9.0,11.0,19.0,5.0
1183,22.0,6.0,15.0,9.0,7.0
1184,13.0,4.0,10.0,6.0,8.0
1185,16.0,6.0,10.0,6.0,4.0
1186,14.0,5.0,10.0,7.0,4.0
1187,13.0,5.0,9.0,6.0,5.0
1188,18.0,6.0,12.0,12.0,7.0
1189,14.0,5.0,9.0,6.0,8.0
1190,17.0,5.0,15.0,13.0,5.0
1191,15.0,5.0,8.0,7.0,5.0
1192,14.0,4.0,10.0,5.0,4.0
1193,13.0,5.0,9.0,5.0,5.0
1194,25.0,7.0,11.0,16.0,7.0
1195,24.0,6.0,63.0,9.0,6.0
1196,18.0,6.0,9.0,14.0,5.0
1197,14.0,5.0,10.0,5.0,5.0
1198,13.0,5.0,18.0,5.0,6.0
1199,15.0,5.0,28.0,6.0,6.0
1200,17.0,6.0,10.0,13.0,5.0
1201,13.0,5.0,11.0,6.0,5.0
1202,14.0,5.0,10.0,6.0,5.0
1203,13.0,5.0,9.0,7.0,5.0
1204,15.0,6.0,8.0,11.0,6.0
1205,13.0,4.0,10.0,5.0,5.0
1206,30.0,8.0,13.0,19.0,6.0
1207,16.0,5.0,10.0,8.0,5.0
1208,42.0,9.0,11.0,37.0,6.0
1209,13.0,5.0,9.0,7.0,6.0
1210,12.0,4.0,9.0,5.0,5.0
1211,13.0,5.0,10.0,5.0,5.0
1212,19.0,6.0,8.0,14.0,5.0
1213,13.0,4.0,10.0,5.0,4.0
1214,14.0,5.0,9.0,6.0,6.0
1215,13.0,4.0,17.0,5.0,4.0
1216,13.0,4.0,10.0,8.0,7.0
1217,24.0,5.0,16.0,7.0,5.0
1218,12.0,5.0,10.0,5.0,4.0
1219,17.0,5.0,19.0,5.0,8.0
1220,13.0,4.0,8.0,7.0,4.0
1221,13.0,5.0,10.0,5.0,4.0
1222,40.0,8.0,11.0,9.0,5.0
1223,12.0,5.0,9.0,6.0,5.0
1224,14.0,5.0,13.0,6.0,5.0
1225,40.0,11.0,18.0,29.0,7.0
1226,13.0,5.0,9.0,5.0,5.0
1227,12.0,5.0,7.0,6.0,5.0
1228,17.0,5.0,9.0,10.0,5.0
1229,17.0,5.0,13.0,5.0,5.0
1230,12.0,4.0,7.0,5.0,4.0
1231,13.0,6.0,8.0,9.0,5.0
1232,51.0,8.0,23.0,19.0,8.0
1233,23.0,7.0,43.0,7.0,6.0
1234,15.0,5.0,12.0,10.0,6.0
1235,19.0,6.0,11.0,8.0,5.0
1236,17.0,6.0,10.0,10.0,5.0
1237,17.0,6.0,8.0,7.0,5.0
1238,13.0,5.0,9.0,5.0,4.0
1239,18.0,5.0,11.0,6.0,5.0
1240,17.0,6.0,16.0,12.0,7.0
1241,12.0,5.0,9.0,6.0,8.0
1242,15.0,5.0,10.0,5.0,4.0
1243,17.0,5.0,16.0,6.0,4.0
1244,61.0,8.0,13.0,18.0,9.0
1245,12.0,5.0,9.0,9.0,5.0
1246,13.0,5.0,9.0,7.0,5.0
1247,27.0,7.0,13.0,16.0,5.0
1248,12.0,5.0,9.0,5.0,5.0
1249,23.0,6.0,10.0,8.0,5.0
1250,18.0,5.0,22.0,12.0,7.0
1251,14.0,5.0,10.0,7.0,6.0
1252,13.0,5.0,14.0,6.0,6.0
1253,16.0,5.0,12.0,5.0,5.0
1254,31.0,7.0,12.0,17.0,6.0
1255,15.0,4.0,15.0,5.0,5.0
